movie_id,title,directors_x,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year,tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_y,writers
380552699,Turistas (Paradise Lost),John Stockwell,"Drama, Horror, Mystery & Suspense","Dec 1, 2006","Mar 27, 2007","$6,908,651","R (for strong graphic violence and disturbing content, sexuality, nudity, drug use and language)",94.0,Fox Atomic,Michael Ross,"John Stockwell's thriller Turistas begins when vacationers end up stranded in a little Brazilian village after a bus accident wipes out their transportation. Although many in the group are experienced when it comes to unusual travel destinations, none of them are able to get a handle on this strange village. They soon come to realize that they are stranded somewhere with something much more dangerous than they could have imagined. Josh Duhamel, Melissa George, and Olivia Wilde co-star.",3.8/10,105.0,18.0,87.0,3.9/10,32.0,6.0,26.0,2.7/5,"83,521",Turistas,2006,tt0454970,5.4,33990,movie,Turistas,Turistas,0,2006,\N,93,"Horror,Mystery,Thriller",nm0007082,nm0743683
155654896,The Promise (Master of Crimson Armor) (Wu ji),Kaige Chen,"Action & Adventure, Classics, Drama, Science Fiction & Fantasy","Dec 15, 2005","Apr 18, 2007","$632,879",PG-13 (for stylized violence and martial arts action),103.0,Warner Independent Pictures,"Kaige Chen, Zhang Tan","Love and war conspire to create a romantic triangle in this lavish historical epic from director Chen Kaige. A young girl who has lost her parents to the violence of war bravely refuses to obey the orders of a warrior's son, and is approached by a spirit who offers her a life of wealth and power as a reward, but with a catch -- she will never know the love of a man unless she learns how to bring the dead back to life by turning back time. Two decades later, the orphaned girl has become Qingcheng (Cecilia Cheung), the adopted daughter of The King (Cheng Qian), and her nation is yet again in the grip of war. During a long and bloody battle, Kunlun (Jang Dong-gun), a slave who has been ordered to fight, proves his skill and bravery in combat, and his commander, General Guangming (Hiroyuki Sanada), rewards him by making him his personal assistant. When Guangming learns that the King is in danger, he and Kunlun set out to rescue him. Kunlun is disguised as Guangming as they prepare to fight the enemy leader Wuhuan (Nicholas Tse), who is out to assassinate the King, but when they arrive, they find that the strong-willed Qingcheng is in greater danger than the potentate as her father and his soldiers struggle to verbally and physically cut her down to size. Kunlun and Guangming impulsively rescue Qingcheng instead of the King, and as they look for a safe haven for the princess, both men fall in love with her, while both the King's forces and Wuhuan are determined to find them. Budgeted at 30 million dollars, Mo Gik (aka The Promise, Master of the Crimson Armor, and Wu Ji) was a major box-office success in China before receiving an international release.",5.2/10,77.0,24.0,53.0,5.5/10,28.0,13.0,15.0,2.9/5,"23,831",The Promise,2005,tt0417976,5.6,8664,movie,The Promise,Wu ji,0,2005,\N,121,"Action,Drama,Fantasy",nm0155280,"nm0155280,nm0848826"
326298407,Army of Shadows (L'Armée des ombres),Jean-Pierre Melville,"Art House & International, Drama","Sep 12, 1969","May 15, 2007",,NR,140.0,Rialto Pictures LLC.,Jean-Pierre Melville,"In this war drama set during the French Resistance of WW II, a courageous fighter escapes Gestapo headquarters and returns to Marseille. There he and his gang capture a traitor and throttle him. They then try to rescue a Resistance fighter in Lyons. As they do so, the hero is again captured and his partner killed. Again the hero escapes just before he is executed. He then finds that a female partner has been captured. To avoid having her daughter forced to work in a Nazi brothel, the woman has informed upon the others. She is then released and subsequently killed by another Resistance fighter for revenge. The screenplay is based on Joseph Kessel's novel and became filmmaker Jean Pierre Melville's magnum opus. ~ Sandra Brennan, Rovi",8.6/10,73.0,71.0,2.0,8.6/10,24.0,23.0,1.0,4.4/5,"7,095",Army of Shadows,1969,tt0064040,8.2,17583,movie,Army of Shadows,L'armée des ombres,0,1969,\N,145,"Drama,War",nm0578483,"nm0450262,nm0578483"
381420361,The Forest for the Trees (Der Wald vor lauter Baumen),Maren Ade,"Art House & International, Drama","Jan 22, 2005","Mar 28, 2006",,NR,81.0,Komplizen Film GbR,Maren Ade,"An idealistic young educator is ostracized for her lack of teaching skills and civil graces. Full of youthful idealism, Melanie Proeschle leaves her rural flat and boyfriend to take a mid-year post teaching fifth and ninth graders in the southwestern German city of Karlsruhe. The school atmosphere is immediately intimidating and her older colleagues are dismissive of her more progressive teaching techniques. The only teacher near her own age is the geeky Thorsten Rehm, who seems friendly but comes on too strong. Things seem initially more promising at home, where Melanie greets her new neighbors with homemade schnapps before initiating a tentative friendship with the infinitely more worldly, Tina Schaffner, who lives across the way. The worse things get at school, the more Melanie begins to overcompensate by inserting herself in Tina's life. At first friendly and tolerant, the neighbor soon grows openly hostile, prompting Melanie to succumb to the pressures of her life.",6.3/10,13.0,10.0,3.0,,,,,3.6/5,623,The Forest for the Trees,2005,tt2063806,7.2,16,movie,The Forest for the Trees,The Forest for the Trees,0,2005,\N,53,Documentary,nm3435240,\N
277040661,Elevator to the Gallows (Ascenseur pour l'échafaud),Louis Malle,"Art House & International, Drama, Mystery & Suspense, Romance","Jun 24, 1958","Apr 25, 2006","$109,257",NR,92.0,Rialto Pictures,Louis Malle,"The feature-film debut of famed director Louis Malle is an interesting, modern film noir with the classic theme of lovers plotting to kill the husband and make it look like suicide (reminiscent of The Postman Always Rings Twice). Jeanne Moreau, as Florence Carala, gives an astonishing performance, perverse but naive as she leads her young lover down a path that can only lead to doom for both of them. Malle and his cinematographer Henri Decae make extensive use of Paris at night, giving the film the feel of claustrophobia and desperation reminiscent of the classic noir films. The excellent score by Miles Davis adds to the entire effect of this mystery thriller. ~ Linda Rasmussen, Rovi",8.1/10,55.0,51.0,4.0,8.2/10,21.0,20.0,1.0,4.2/5,"6,176",Elevator to the Gallows,1958,tt0051378,8.0,17892,movie,Elevator to the Gallows,Ascenseur pour l'échafaud,0,1958,\N,91,"Crime,Drama,Thriller",nm0001501,"nm0632357,nm0001501,nm0129832"
24476,The Intruder (L'Intrus),Claire Denis,"Art House & International, Drama","Dec 23, 2005","Apr 25, 2006","$4,640",G,129.0,Wellspring,"Claire Denis, Jean-Pol Fargeau","Claire Denis' elliptical drama L'Intrus was inspired by a short book written by philosopher Jean-Luc Nancy about his heart transplant. In the film, Michel Subor (Le Petit Soldat) stars as Louis, who lives fairly self-sufficiently in a small cabin in the snowy wilds near the Swiss border. Louis has a son (Grégoire Colin, who also starred with Subor in the director's Beau Travail) whose wife (Florence Loiret-Caille) is a border guard, and they have two young children, but Louis has a strained relationship with his family. He lives a hard, stoic life out in the cold. Mysterious strangers cross the border at all hours of the day and night, and Louis vigilantly -- sometimes violently -- protects his homestead. It soon comes to pass that he needs a heart transplant. Louis quickly and quietly makes some arrangements, and travels to Pusan for the operation. He makes the demand that he be given a young man's heart, and not a woman's. His health still failing, Louis then travels to Tahiti, hoping for a final reunion with another son, whom he abandoned years before. The footage of the young Subor in Tahiti was taken from an uncompleted adaptation of a Robert Louis Stevenson story directed by Paul Gégauff. L'Intrus also stars Béatrice Dalle, Katia Golubeva, and Alex Descas in smaller roles. The film was shown by the Film Society of Lincoln Center as part of 2005's Rendez-Vous With French Cinema. ~ Josh Ralske, Rovi",7.3/10,29.0,25.0,4.0,7.8/10,11.0,11.0,0.0,2.9/5,"9,699",The Intruder,2005,tt0426037,6.8,1445,movie,The Intruder,De indringer,0,2005,\N,109,"Mystery,Thriller",nm0575318,nm0401554
690267578,Kannathil Muthamittal (A Peck on the Cheek),Mani Ratnam,"Art House & International, Drama","Feb 14, 2002","Aug 8, 2006",,NR,135.0,,,"Mani Rathnam's A Peck on the Cheek is about a girl who discovers the truth about her past. Amudha (Keerthana) is an eight-year-old girl who learns from her adopted family that her real mother and father were separated by a war. In an attempt to meet her birth mother, she travels with her cousin and her new family to the place her parents came from, and sees for herself the conditions that led to her being separated from her parents. A Peck on the Cheek was screened at the Toronto Film Festival. ~ Perry Seibert, Rovi",7.2/10,6.0,5.0,1.0,,,,,4.3/5,"1,381",Kannathil Muthamittal,2002,tt0312859,8.5,6139,movie,Kannathil Muthamittal,Kannathil Muthamittal,0,2002,\N,123,"Drama,War",nm0711745,"nm0711745,nm0837675"
578255671,Chloe in the Afternoon (L'amour l'après-midi),Eric Rohmer,"Art House & International, Drama","Jan 1, 1972","Aug 15, 2006",,R,95.0,Media Home Entertainment,Eric Rohmer,"Eric Rohmer ends his cycle of Six Moral Tales with this delightful film starring Bernard Verley as Frédéric, a happily married man who discovers that he can't stop looking at beautiful women. As he says in a voice-over, ""I feel marriage closes me in, cloisters me, and I want to escape."" His escape comes to him in the form of Chloé (Zouzou), a woman from his past. Chloé had left for America as a successful model but has now returned to Paris, bored with her life and saddled with a man she doesn't love. Although Frédéric is reluctant to see her at first, they agree to meet in the afternoons -- just to talk. He feels a freedom with her that he doesn't experience with anyone else because they have, he thinks, no commitments to each other. So, they talk of their problems and their relationships and, before long, Frédéric finds that he is becoming increasingly attracted to her. ~ Paul Brenner, Rovi",8.1/10,20.0,18.0,2.0,,,,,4/5,"1,896",Chloe in the Afternoon,1972,tt0068205,7.8,5411,movie,Chloe in the Afternoon,L'amour l'après-midi,0,1972,\N,97,"Comedy,Drama,Romance",nm0006445,nm0006445
533371313,Mrs. Parker and the Vicious Circle (Mrs. Parker and the Round Table),Alan Rudolph,Drama,"Nov 23, 1994","Sep 5, 2006",,R,123.0,Miramax,"Alan Rudolph, Randy Sue Coburn","The life of acclaimed writer Dorothy Parker and her involvement with the legendary Algonquin round-table is chronicled in this bio-pic. Parker was best known for her theatrical and literary reviews, her acidic poetry, and her screenplays. Her most famous screenplay, A Star is Born, is a Hollywood classic. She is the first American female critic to be taken seriously by the New York writers. She was considered the star of the round-table. The film contrasts her personal and creative lives with her social life. The two are quite disparate as in the latter she was a gay, witty, bon vivant. In the former she was wracked with insecurity and disappointment especially in her relationships. Much of the story focuses upon her platonic friendship with humorist and critic, Robert Benchely who was always there to support her after the destruction of her two marriages, and a failed love affair with newspaperman Charles MacArthur. The formation of the round table is depicted. Parker's tragic decline into a boozy old woman is also chronicled.",6.3/10,31.0,23.0,8.0,7/10,9.0,7.0,2.0,3.4/5,"2,072",Mrs. Parker and the Vicious Circle,1994,tt0110588,6.4,4003,movie,Mrs. Parker and the Vicious Circle,Mrs. Parker and the Vicious Circle,0,1994,\N,125,"Biography,Drama",nm0748928,"nm0748928,nm0168020"
155654940,Goal! The Dream Begins (Goal!: The Impossible Dream),Danny Cannon,"Drama, Sports & Fitness","Sep 8, 2005","Sep 12, 2006","$4,205,160","PG (for language, sexual situations, and some thematic material including partying)",121.0,Buena Vista Pictures,"Dick Clement, Ian La Frenais","La inspiradora historia de un niño (Kuno Becker) que cruza la frontera mexicana y llega a EEUU trayendo su sueño de ser futbolista. Pero dentro de los obstáculos a vencer se encuentra su padre, la pobreza y las lesiones entre otras. Sin embargo, cuando menos lo piensa ya hace parte del club Newcastle United.",5.2/10,82.0,35.0,47.0,5.1/10,27.0,12.0,15.0,3.7/5,"96,364",Goal! The Dream Begins,2005,tt0380389,6.7,56694,movie,Goal! The Dream Begins,Goal!,0,2005,\N,118,"Drama,Romance,Sport",nm0134176,"nm1449019,nm1171743,nm0166074,nm0478588"
17560,Salon Kitty (Edited Version),Tinto Brass,"Art House & International, Cult Movies, Drama","Dec 31, 1976","Sep 12, 2006",,R,110.0,,"Tinto Brass, Ennio De Concini, Maria Pia Fusco","Tinto Brass scored his first major international success with this shocking but stylish tale of decadence in the Third Reich, inspired by a true story. Madame Kitty (Ingrid Thulin) is the proprietor of one of Berlin's most luxurious brothels, where many members of the Nazi high command are her regular customers. Kitty is approached by Helmut Wallenberg (Helmut Berger), an S.S. official who orders her to shut down her business and act as his partner as he founds a new bordello, which will exclusively cater to the elite of the Nazi Party and the German military. Unknown to Kitty, Wallenberg's brothel has been staffed entirely by women recruited by the S.S. for their loyalty to the Reich, and each room has been equipped with secret recording devices, which will allow Wallenberg and his staff to not only gather blackmail material against troublesome officers, but to discover who might be expressing disloyal thoughts about Hitler's regime when their guard is down. Margherita (Teresa Ann Savoy), a pretty young prostitute working for Kitty, is especially devoted to both her job and her country, but when she falls in love with Biondo (John Steiner), a German officer and frequent customer who has grown disillusioned with both the war and National Socialism, she discovers the true purpose of ""Salon Kitty,"" and sets out to destroy the operation, with Kitty's help. Both a scandal and a success in Europe, Salon Kitty initially played the exploitation circuit in the United States in an edited version titled Madame Kitty, though the shorter version still earned an X rating.",5.2/10,5.0,2.0,3.0,,,,,3.1/5,"1,316",Salon Kitty,1976,tt0075163,5.4,3301,movie,Salon Kitty,Salon Kitty,0,1976,\N,129,"Drama,War",nm0000972,"nm0170189,nm0208086,nm0299313,nm0000972,nm0635008"
202626436,Three Times (Zui hao de shi guang),Hsiao-hsien Hou,"Art House & International, Drama, Romance","May 20, 2005","Sep 26, 2006",,NR,135.0,IFC First Take,"T'ien-wen Chu, Hsiao-hsien Hou","Millennium Mambo director Hou Hsiao-hsien explores the ever-changing cycle of love in this collection of three romantic stories set in 1911, 1966, and 2005 and utilizing the same actors in all three tales. In ""A Time for Love,"" a fresh-faced soldier boy named Chen (Chang Chen) searches for a pool hall hostess named May (Shu Qi) who captured his heart before disappearing into the crowd. The second tale, set against the backdrop of the Japanese occupation of Taiwan and entitled ""A Time for Freedom,"" finds an elegant courtesan tending to a young intellectual in a lavish brothel. The trilogy draws to a close with a segment entitled ""A Time for Youth"" in which a present-day Taipei singer who is also an epileptic neglects her female lover to seek the romantic attentions of a talented photographer.",7.8/10,51.0,44.0,7.0,7.8/10,24.0,21.0,3.0,3.6/5,"5,712",Three Times,2005,tt0459666,7.0,4961,movie,Three Times,Zui hao de shi guang,0,2005,\N,132,"Drama,Romance",nm0396284,"nm0160883,nm0396284"
13481,All About My Mother (Todo sobre mi madre),Pedro Almodóvar,"Art House & International, Drama","Apr 16, 1999","Oct 26, 2006",,"R (for sexuality including strong sexual dialogue, language and some drug content)",101.0,Sony Pictures Classics,Pedro Almodóvar,"Pedro Almodóvar directed this story of a woman and her circle of friends who find themselves suffering a variety of emotional crises. Manuela (Cecilia Roth) is a single mother who has raised her son, Esteban (Eloy Azorín), to adulthood on her own and has come to emotionally depend on him. One night, Manuela and Esteban take in a production of A Streetcar Named Desire; after the show, Esteban is struck and killed by a passing motorist as he dashes into the street to get an autograph from Huma Rojo (Marisa Paredes), who played Blanche. Emotionally devastated, Manuela relocates to Barcelona in hopes of finding her ex-husband (and Esteban's father), who is now working as a female impersonator. Manuela becomes reacquainted with old friend La Agrado (Antonia San Juan), a transsexual, and is introduced to Sister Rosa (Penélope Cruz), a good-hearted nun who has to contend with her considerably more cynical mother (Rosa María Sardà). While looking for work, Manuela becomes acquainted with Huma Rojo. Huma, on the other hand, has troubles of her own, most involving her drug-addicted significant other, Nina (Candela Peña). Displaying Almodóvar's trademark visual style and a unusually strong sense of character-driven drama, Todo Sobre Mi Madre/All About My Mother received a highly anticipated theatrical run in Spain before winning the Best Director award at the 1999 Cannes Film Festival; in 2000, Almodóvar would receive the Academy Award for Best Foreign Language Film. ~ Mark Deming, Rovi",8.1/10,85.0,83.0,2.0,8/10,25.0,24.0,1.0,4.2/5,"52,117",All About My Mother,1999,tt0185125,7.9,79767,movie,All About My Mother,Todo sobre mi madre,0,1999,\N,101,Drama,nm0000264,nm0000264
491967627,Harper (The Moving Target),Jack Smight,"Drama, Mystery & Suspense","Feb 23, 1966","Nov 14, 2006",,NR,121.0,Warner Bros.,William Goldman,"Screenwriter William Goldman has claimed that Paul Newman agreed to do Harper, the film that established the grateful writer's career, only because he was working unhappily on Lady L. (1965) in Europe, and was looking for something as unlike that film as possible. He stars as Lew Harper, a hip L.A. private dick whose business has gotten so bad that he's re-using his coffee grounds. At the suggestion of his friend, attorney Albert Graves (Arthur Hill), the detective takes on the investigation of the disappearance of the wealthy husband of waspish cripple Elaine Sampson (Lauren Bacall). After finding a photograph of former actress Fay Estabrook (Shelley Winters), Harper locates the alcoholic actress in a bar, plies her with booze, and takes her home to search her apartment while she's unconscious. There he takes a call which leads him to another bar to meet Betty Fraley (Julie Harris), a singer with a heroin problem. To curtail his inquisitive behavior, some large and unpleasant gentleman beat him up outside the saloon. Hoping for sympathy from his soon to be ex-wife (Janet Leigh), who has just filed divorce papers, the weary detective is much more successful than he has any right to expect.",7/10,18.0,18.0,0.0,,,,,3.6/5,"1,669",Harper,1966,tt0060490,7.0,7207,movie,Harper,Harper,0,1966,\N,121,"Action,Crime,Drama",nm0806915,"nm0001279,nm0531906"
337730597,Police Story (Ging chaat goo si) (Police Force),Jackie Chan,"Action & Adventure, Art House & International, Comedy","Dec 14, 1985","Nov 14, 2006",,PG-13,90.0,Shout! Factory,Jackie Chan,"This was internationally famous Jackie Chan's breakthrough action film, the work that got him past the ethnic boundaries of Hong Kong and into competition at the New York Film Festival in 1986. It also got him into the hospital after performing a stunt in which he fell through a glass canopy -- and stopped breathing. The story itself is not particularly profound. Kevin (Ga-kui) (Chan) is an honest, self-effacing cop who manages to capture drug lord Cho (Cho Leung) almost single-handedly. A reluctant Kevin is then assigned the job of protecting Cho's secretary Selena (Brigitte Lin) who is going to testify against him. Sure enough, the trial date comes, and Selena disappears, while Cho has to be set free for lack of evidence. The next thing he knows, Kevin is framed by Cho for the murder of a fellow (dirty) cop and is running like heck from the bad guys as well as the police. Some incredible stunts in this film include Chan being dragged behind a double-decker bus. One of Jackie Chan's trademarks are hilarious outtakes shown during the end credits, and they are among the best here. This feature is repeated to great advantage at the end of his 1998 hit Rush Hour as well. Police Story picked up ""Best Picture"" and ""Best Action Choreography"" at the 1986 Hong Kong Film Festival and was nominated for several other awards that year. Sequel after sequel followed.",7.4/10,19.0,17.0,2.0,,,,,3.7/5,"21,353",Police Story,1985,tt0089374,7.6,23935,movie,Police Story,Ging chaat goo si,0,1985,\N,101,"Action,Comedy,Crime","nm0000329,nm0155179","nm0000329,nm0849282"
287865052,The Protector (Tom yum goong) (Warrior King),Prachya Pinkaew,"Action & Adventure, Art House & International, Drama","Aug 11, 2005","Jan 16, 2007","$11,905,519",R (for pervasive strong violence and some sexual content),109.0,The Weinstein Company,"Napalee, Piyaros Thongdee, Joe Wannapin, Kongdej Jaturanrasmee","Kham's life is turned upside down when an international mafia syndicate, based in Australia, captures his two beloved elephants and smuggles them thousands of kilometers away to Sydney. The two elephants are far more than mere animals to Kham and his father; they are part of his family and were being prepared to be presented as a token of devotion to his Majesty the King of Thailand. The only way Kham can possibly save the animals is by venturing into a foreign land for the first time. Taking on a mafia group to rescue two elephants from a foreign country presents a huge challenge, even for a martial arts master like Kham. Despite the help of Sergeant Mark, a Thai police Sergeant based in Australia, and Pla, a Thai girl forced into modern day slavery, the going gets tough. They must take on the ruthless gang of Madame Rose, whose henchmen include Johnny, a Vietnamese thief and martial arts expert, and the hulking TK. Kham has no choice but to risk his own life for the animals he loves.",5.5/10,90.0,48.0,42.0,5.2/10,27.0,12.0,15.0,3.6/5,"74,861",The Protector,2005,tt0427954,7.1,33109,movie,The Protector,Tom yum goong,0,2005,\N,111,"Action,Crime,Drama",nm1272773,"nm2215578,nm2216270,nm2218508,nm1346477,nm1272773"
17892,The Piano Teacher (La Pianiste),Michael Haneke,"Drama, Musical & Performing Arts","Sep 1, 2001","Jan 9, 2007",,"R (for aberrant sexuality including violence, and for language)",130.0,MK2 Diffusion,Michael Haneke,"Erika Kohut is a piano teacher at the Vienna Conservatory prestigious music school in Vienna. In her early forties and single, she lives with her overprotective and controlling mother in a hermetically sealed world of love-hate and dependency, where there is no room for men. Her sex life consists of voyeurism and masochistic self-injury. Lonely and alienated, Erika finds solace by visiting sex shops and experimenting with masochism. Ata a recital, she befriends Walter, a handsome young man, whom she seduces and with whom she begins an illicit affair. As Erika slowly drifts closer to the brink of emotional disorder, she uses the love-stricken Walter to explore her darkest sado-masochistic fantasies, which eventually lead to her undoing.",7/10,86.0,63.0,23.0,7.7/10,26.0,22.0,4.0,3.8/5,"20,052",The Piano Teacher,2001,tt0254686,7.5,48544,movie,The Piano Teacher,La pianiste,0,2001,\N,131,"Drama,Music",nm0359734,"nm0359734,nm0420548"
770672775,49th Parallel (The Invaders),Michael Powell,"Action & Adventure, Classics, Drama, Mystery & Suspense","Oct 8, 1941","Feb 20, 2007",,NR,105.0,,"Emeric Pressburger, Rodney Ackland","49th Parallel is a British wartime entreaty for Empire solidarity, concentrating on rousing the patriotic fervor of the citizens of Canada. A group of Nazi naval officers and crewmen are stranded on Canadian soil (we have no sympathy for the castaways, inasmuch as we have just seen them refusing food and water to a group of torpedoed British seamen). Led by lieutenant Eric Portman, the Nazis try to stir up sympathy amongst the Canadians, beginning with apolitical Quebeckian trapper Laurence Olivier. Failing to convert Olivier--even by force--the Germans move on to a Hutterite farming community, where again they are unsuccessful in winning adherents (though, conversely, German seaman Niall Mac Ginnis defects to the other side). They then cross the path of professorial author Leslie Howard, who is living amongst the Indians to soak up ""local color"". Even Howard proves too formidable for the Nazis, and by film's end the surviving invaders are hiding out in a train, where they are discovered and captured by AWOL Canadian soldier Raymond Massey. Most TV viewers know 49th Parallel under its alternate title, The Invaders. ~ Hal Erickson, Rovi",7.1/10,10.0,9.0,1.0,,,,,3.7/5,894,49th Parallel,1941,tt0033627,7.4,5122,movie,49th Parallel,49th Parallel,0,1941,\N,123,"Drama,Thriller,War",nm0003836,"nm0696247,nm0010063"
337731283,Police Story 2 (Ging chaat goo si juk jaap) (Police Force II),Jackie Chan,"Action & Adventure, Art House & International, Comedy","Aug 20, 1988","Feb 13, 2007",,PG-13,92.0,,,"In this crime drama, set in Hong Kong, police officers begin a city-wide search for a psychotic killer. Along the way, they must also deal with their own personal and professional issues. ~ Sandra Brennan, Rovi",6.8/10,11.0,10.0,1.0,,,,,3.6/5,"9,781",Police Story 2,1988,tt0095403,7.2,14490,movie,Police Story 2,Ging chaat goo si juk jaap,0,1988,\N,101,"Action,Comedy,Crime",nm0000329,"nm0000329,nm0165560,nm0849282"
326299313,The Cave of the Yellow Dog (Die Hohle des gelben Hundes),Byambasuren Davaa,"Art House & International, Drama, Special Interest","Jul 28, 2005","Feb 13, 2007",,G,93.0,Tartan Films,,"The Story of the Weeping Camel director Byambasuren Davaa returns to the helm to further explore the bond between man and beast with this tale of a young Mongolian girl who rescues a stray dog, and the subsequent relationship that develops between the homeless canine and the girl's disapproving father. Six-year-old Nansal was in the field collecting dung patties for fuel when she first came across the aimless yellow mutt she took to calling Zochor (""Spot""). Though the amiable mongrel and the girl form an immediate bond, trouble arises when her father insists that it will lead the wolves to the family's sheep, and she must get rid of it immediately. In the weeks that follow Nansal does her best to keep her four-legged friend a secret from her dad, but when winter draws near and the family prepares to migrate to another camp, Zochor is eventually tied to a post by Nansal's father and left behind. Despite the father's insistence that the beast will only bring problems for the family, he is soon compelled to reconsider his stance on the matter when Zochor proves his worth by protecting the youngest member of the family from a flock of hungry vultures.",7.3/10,50.0,45.0,5.0,7.1/10,20.0,17.0,3.0,4/5,"3,822",The Cave of the Yellow Dog,2005,tt0432325,7.7,2681,movie,The Cave of the Yellow Dog,Die Höhle des gelben Hundes,0,2005,\N,93,"Drama,Family",nm1389025,"nm5011403,nm1389025,nm0337493,nm5011215"
770726134,The Convent (O Convento),Manoel de Oliveira,"Art House & International, Documentary, Drama, Mystery & Suspense","Dec 1, 1995","Apr 3, 2007",,PG,90.0,Wellspring Media Inc.,Manoel de Oliveira,"The musings of internationally renowned Portuguese filmmaker Manoel de Oliveiera on the power of thought and desire, and on good and evil, provide the underlying themes for this interesting reworking of the story of Faust. The story centers on the unconventional American professor, Michael Padovic, and his stunningly beautiful wife, Helene, who journey to an eerie Portuguese convent to prove that Shakespeare was in reality, a Jewish Spaniard. They journey to the spooky old convent of Arrabida where they are housed by the sophisticated, but rather creepy guardian of the monastery, Baltar, who immediately seems attracted to the cool Helene. In order to spend more time with her, Baltar arranges for Michael to spend all his time in the convent's great library; he is assisted by a beautiful young librarian. It is the wicked Baltar who tries to tempt Michael (in the way that Mephistopheles tempted Faust) into becoming immortal through his research and writing. ~ Sandra Brennan, Rovi",4.1/10,8.0,3.0,5.0,,,,,2.7/5,137,The Convent,1995,tt0112716,6.0,882,movie,The Convent,O Convento,0,1995,\N,91,"Drama,Mystery",nm0210701,"nm0210701,nm0078760"
518817263,La Bête Humaine (Judas Was a Woman)(The Human Beast),Jean Renoir,"Art House & International, Drama","Jan 1, 1938","Feb 14, 2006",,NR,90.0,Criterion Collection,"Jean Renoir, Émile Zola","Based on a novel by Emile Zola, La Bete Humaine weaves a mesmerizing tale of a tragic triangle. Train engineer Jean Gabin lusts after Simone Simon, the wife of his co-worker Fernand Ledoux. When Ledoux is in danger of losing his job, Simon offers herself to her husband's boss. In jealous pique, Ledoux kills the man. Gabin is witness to this, so Simon promises to reward him sexually if he'll keep quiet. As this romance intensifies, Simon tries to finagle Gabin into killing Ledoux. Sick of the whole sordid affair, Gabin murders Simon and then kills himself. When Fritz Lang remade La Bete Humaine as Human Desire in 1953, he carefully copied several of the best visual selections made by Jean Renoir in the original film; what he was not permitted to copy was the story itself, which had to be heavily laundered to accommodate Hollywood's censorship limitations. ~ Hal Erickson, Rovi",8.1/10,15.0,14.0,1.0,,,,,3.9/5,"1,938",La Bête Humaine,1938,tt0029957,7.7,5952,movie,La Bête Humaine,La bête humaine,0,1938,\N,100,"Crime,Drama",nm0719756,"nm0957652,nm0719756,nm1266315"
770670731,The Story of Qiu Ju (Qiu Ju da guan si),Yimou Zhang,"Art House & International, Comedy, Drama","Oct 2, 1992","Apr 4, 2006",,PG,100.0,Sil-Metropole Organisation,Liu Heng,"Chinese actress Gong Li is heartbreakingly brilliant as farm woman Qui Ju. When her husband is kicked and beaten without provocation by the arrogant village leader, Qui Ju wants an apology and explanation. When none are forthcoming, she takes her case to the national government, where she becomes mummified in bureaucratic red tape. As Qui Ju goes from individual to statistic, her story becomes everybody's story, and the viewer will be hard put not to empathize with the poor woman's plight. Story of Qui Ju was another triumphant collaboration for Chinese director Zhang Yimou and his favorite actress Gong Li (they had previously worked together on such films as the international favorite Raise the Red Lantern). While the film was heavily censored in its native China, Qui Ju was released intact to the rest of the world, to universal acclaim.",8/10,22.0,19.0,3.0,7.5/10,7.0,5.0,2.0,3.9/5,"2,776",The Story of Qiu Ju,1992,tt0105197,7.6,4885,movie,The Story of Qiu Ju,Qiu Ju da guan si,0,1992,\N,100,"Comedy,Drama",nm0955443,"nm1089341,nm0514936"
