tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors_x,writers,yearplus1,yearminus1,movie_id,title,directors_y,genre,theater_date,stream_date,box_office,mpaa,runtime,studio,writer,full_synop,all_reviewers_average,num_all_reviewers,num_all_fresh,num_all_rotten,top_reviewers_average,num_top_reviewers,num_top_fresh,num_top_rotten,user_rating,num_users,simple_title,year
tt1230385,7.3,15845,movie,The Yellow Sea,Hwanghae,0,2010,\N,157,"Action,Drama,Thriller",nm2947553,"nm2974384,nm2947553",2011,2009,771243662,The Yellow Sea (Hwanghae),Hong-jin Na,"Art House & International, Drama, Mystery & Suspense","Dec 2, 2011","Mar 26, 2012",,"R (for brutal bloody violence, some strong sexuality, nudity, and language)",146.0,20th Century Fox,Hong-jin Na,"The Yellow Sea follows Gu-nam (Ha Jung-Woo), a cab driver from this region who embarks on an assassination mission to South Korea in order to pay off his mounting debt as well as search for his missing wife. He takes on the job without knowing much about his target and soon finds himself in the middle of a dangerous conspiracy as he begins to uncover a vicious trap of betrayal and lies. Framed for the murder he did not commit, Gu-nam is chased down by the police as well as those responsible for this mess - a ruthless mob boss (Cho Seong-Ha) and a tenacious assassin (Kim Yun-Seok). All hell breaks loose as gangsters and killers clash and collide in a game of hunt-or-be-hunted. -- (C) Showbox",6.7/10,21.0,18.0,3.0,6.6/10,7.0,5.0,2.0,3.8/5,"1,437",The Yellow Sea,2011
tt1699518,6.6,4049,movie,The Young Karl Marx,Le jeune Karl Marx,0,2017,\N,118,"Biography,Drama,History",nm0669704,"nm0094726,nm0669704,nm0377534,nm0388293",2018,2016,771468631,The Young Karl Marx (Le jeune Karl Marx),Raoul Peck,"Art House & International, Drama","Feb 23, 2018","Mar 6, 2018","$58,277",NR,118.0,The Orchard,"Raoul Peck, Pascal Bonitzer","In the mid-1800s, after decades of the scientific and economic march of the Industrial Revolution has created an age of both new prosperity and new problems, a 26-year-old writer, researcher and radical named Karl Marx embarks, with his wife Jenny, on the road to exile. In Paris in 1844 they meet young Friedrich Engels, the well-to-do son of a factory owner whose studies and research has exposed the poor wages and worse conditions of the new English working class who operate looms, printing presses and other engines of industry that enrich their owners while punishing laborers. The smooth and sophisticated--but equally revolutionary and radical--Engels brings his research, help and resources to provide Marx with the missing piece to the puzzle that composes his new vision of the world. Together, between censorship and police raids, riots and political upheavals, they will preside over the birth of the labor movement turning far-flung and unorganized idealists and dreamers into a united force with a common goal. The organizations they create and ideas they put forward will grow into the most complete philosophical and political transformation of the world since the Renaissance--started, against all expectations, by two brilliant, insolent and sharp-witted young men whose writings, works and ideas were embraced by revolutionaries even as they were corrupted by dictators. As director Raoul Peck himself puts it, ""Before they'd even reached the age of thirty, Karl Marx and Friedrich Engels had undoubtedly started to change the world--for better or worse...""",6/10,47.0,28.0,19.0,6.2/10,13.0,4.0,9.0,3.9/5,379,The Young Karl Marx,2018
tt0938341,7.6,7973,movie,Tokyo Sonata,Tokyo Sonata,0,2008,\N,120,Drama,nm0475905,"nm0475905,nm2550483,nm2650522",2009,2007,770771545,Tokyo Sonata (Tokyo Sonata),Kiyoshi Kurosawa,"Art House & International, Drama","Mar 13, 2009","May 4, 2010","$103,045",PG-13 (for thematic elements and brief strong language),121.0,Regent Releasing,"Kiyoshi Kurosawa, Sachiko Tanaka, Max Mannix","A typical household secretly teeters on the verge of collapse in this stark drama from director Kiyoshi Kurosawa. Businessman Ryuhei Sasaki (Teruyuki Kagawa) is the principal breadwinner of a seemingly happy family in Tokyo, with Ryuhei looking after his teenage sons, Takashi (Yu Koyanagi) and Kenji (Kai Inowaki), with his wife, Megumi (Kyoko Koizumi). But what Megumi and her children don't know is that Ryuhei is out of a job; his position was outsourced to a company in China, and he's too ashamed to tell his family the truth. Ryuhei leaves home every morning as if he's going to the office, but instead visits employment centers in hopes of landing a new job and eats lunch at a kitchen for the indigent. One day, while waiting for free porridge, Ryuhei meets an old friend who is in a similar predicament, Kurosu (Kanji Tsuda); Kurosu ends up bringing Ryuhei home for dinner so they can discuss their fictive day at work and maintain their subterfuge. Megumi, who is not as well-adjusted as she appears, one day spots her husband in a soup line while running errands, and discovers the truth about his employment status, though she doesn't dare confront him. And as Takashi and Kenji begin drifting away from their emotionally distant parents, Kenji starts to suspect things are not as they should be, and begins spending his lunch money on music lessons in hopes of starting a career as a pianist. Tokyo Sonata was an official entry at the 2008 Cannes Film Festival.",7.4/10,85.0,80.0,5.0,7.9/10,28.0,28.0,0.0,3.7/5,"12,339",Tokyo Sonata,2009
tt0069400,7.2,4895,movie,Trafic,Trafic,0,1971,\N,96,Comedy,nm0004244,"nm0004244,nm0481401,nm0351842",1972,1970,625356532,Trafic (Traffic),Jacques Tati,"Art House & International, Comedy","Dec 11, 1972","Jul 15, 2008",,G,100.0,Columbia Pictures,"Jacques Tati, Jacques LaGrange, Bert Haanstra","This comedy is one of the few films by French comedian/filmmaker Jacques Tati (1908-82), born Jacques Tatischeff. His small output is attributed to his perfectionism. Tati wrote, directed, and acted in the films he made. Among his notable films are Jour de Fete, and Mon Oncle. Although his nearly silent films were made long after Buster Keaton's hallmark silent films, his work is often compared to Keaton's. The story concerns Tati's efforts to deliver a gadget-filled prototype car to an auto show in Amsterdam. Along the way, he and his compatriots run into every type of traffic obstacle imaginable. One highlight is a segment comparing cars' windshield wipers with their owners, to devastating effect. This film was released again in 1972 in the American market with 11 minutes cut from it.",7.9/10,17.0,17.0,0.0,,,,,3.8/5,"2,030",Trafic,1972
tt0491244,7.4,5120,movie,Triad Election,Hak se wui: Yi wo wai kwai,0,2006,\N,93,"Crime,Drama,Thriller",nm0864775,"nm0946883,nm1429767",2007,2005,351527891,Triad Election (Hak se wui yi wo wai kwai),Johnnie To,"Action & Adventure, Art House & International, Drama, Mystery & Suspense","Apr 25, 2007","Sep 18, 2007",,NR,95.0,Tartan USA,"Nai-Hoi Yau, Tin-shing Yip, Yau Nai-Hoi","Superstar action director Johnny To's Hong Kong gangster picture Triad Election (aka Election 2) revolves around Jimmy (Louis Koo), a second-tiered triad member vying aggressively for the position of godfather in the current election. He is restrained in his pursuits by the current mob boss, Lok (Simon Yam), who wants to hold on to his seat, despite the fact that his two years are up and he isn't officially eligible for reelection. This leads to a bloody, cutthroat, do-or-die battle of wills between the two men, carried out in some of the most astonishing set pieces ever constructed for an action opus, including a psychotic interrogation with knives and rabid dogs, a hide-and-seek battle at an outdoor café, and a shocking, ultraviolent denouement. To ads an additional level to the film by turning it into a scathing critique of the voraciousness encouraged by a laissez-faire economic system. Wong Tin-lam, Yao Yung, Lam Suet, Nick Cheung, Lam Ka-tung, and Mok Sing-lun co-star. ~ Nathan Southern, Rovi",7.5/10,48.0,46.0,2.0,7.7/10,23.0,23.0,0.0,3.8/5,"6,175",Triad Election,2007
tt0468565,7.3,26598,movie,Tsotsi,Tsotsi,0,2005,\N,94,"Crime,Drama",nm0004303,"nm0004303,nm0297538",2006,2004,19050029,Tsotsi (Thug),Gavin Hood,"Art House & International, Drama","Feb 24, 2006","Jul 18, 2006","$2,753,840",R (for language and some strong violent content),91.0,Miramax,Gavin Hood,"An amoral teenager develops an unexpected paternal side in this powerful drama from South Africa. Tsotsi (Presley Chweneyagae) is the street name used by a young Johannesburg delinquent who has taken to a life of crime in order to support himself. Tsotsi comes from a blighted upbringing -- his mother died slowly from AIDS-related illnesses, and his father was torturously abusive -- and he has developed a talent for violence borne of necessity as well as taking strange pleasure in hurting other people. One evening, Tsotsi shoots a woman while stealing her car, and only later discovers that her infant son is in the back seat. Uncertain of what to do with the baby, Tsotsi takes the boy home and tries to care for it -- going so far as to force Miriam (Terry Pheto), a single mother living nearby, to nurse the baby. With time, Tsotsi learns the basics of child care, and the presence of the baby awakens a sense of humanity in him that life on the street had stripped away. Tsotsi was adapted from a novel by the award-winning South African writer Athol Fugard.",7.4/10,129.0,106.0,23.0,7.7/10,35.0,31.0,4.0,3.8/5,"39,181",Tsotsi,2006
tt0046478,8.2,17592,movie,Ugetsu,Ugetsu monogatari,0,1953,\N,96,"Drama,Fantasy,War",nm0003226,"nm0406808,nm0442736,nm0875306,nm0879907",1954,1952,18097,Ugetsu (Ugetsu monogatari),Kenji Mizoguchi,"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy","Sep 7, 1954","Nov 8, 2005","$6,154",NR,96.0,Edward Harrison,"Matsutarô Kawaguchi, Akinari Ueda, Yoshikata Yoda","Presented in a manner as eerie as it is heartbreaking, this film is a gorgeous supernatural fable about the folly of men with dreams larger than their abilities and their women who suffer as a result. Genjuro (Masuyaki Mori) is a potter who longs for wealth and luxury, while Tobei (Sakae Ozawa), a farmer, dreams of the glories of the samurai to the point of ignoring his wife. Though a war rages around them, they venture to town to sell their wares. Genjuro becomes bewitched by a beautiful though vengeful ghost (Machiko Kyo), while his wife is murdered by a soldier; Tobei becomes a noted warrior, while his wife descends into prostitution after being raped while searching for her husband. ~ Jonathan Crow, Rovi",9.4/10,25.0,25.0,0.0,9.2/10,7.0,7.0,0.0,4.3/5,"6,834",Ugetsu,1954
tt2184331,6.8,1708,movie,Una noche,Una noche,0,2012,\N,90,"Drama,Romance",nm2280980,nm2280980,2013,2011,771316301,Una noche (One Night),Lucy Mulloy,Drama,"Aug 23, 2013","Dec 23, 2013","$43,419",NR,86.0,IFC Films,Lucy Mulloy,"Accused of assault, Raul is forced to flee Havana. He relies on his best friend Elio to help him escape to Miami. Elio is conflicted over protecting his sister's welfare and his own desire to get out. One stressful night, the duo face the biggest challenge of their lives, involving 90 miles of treacherous ocean. (c) IFC",7/10,22.0,18.0,4.0,6.8/10,12.0,9.0,3.0,3.7/5,917,Una noche,2013
tt1329454,6.6,5901,movie,Vengeance,Fuk sau,0,2009,\N,108,"Action,Crime,Thriller",nm0864775,nm0906413,2010,2008,770810945,Vengeance (Fuk sau),Johnnie To,"Action & Adventure, Art House & International, Mystery & Suspense","Aug 4, 2010","Nov 16, 2010",,R,108.0,IFC Films,Wai ka Fai,"A former assassin, now a French chef, comes to Hong Kong to avenge his daughter whose family was murdered.",7.2/10,22.0,20.0,2.0,7.5/10,10.0,9.0,1.0,3.4/5,"1,880",Vengeance,2010
tt0088412,7.1,1797,movie,Where the Green Ants Dream,Wo die grünen Ameisen träumen,0,1984,\N,100,Drama,nm0001348,"nm0001348,nm0254727",1985,1983,770678533,Where the Green Ants Dream (Wo die Grünen Ameisen Träumen),Werner Herzog,"Art House & International, Drama","Feb 8, 1985","Sep 26, 2006",,R,99.0,Orion Classics,Werner Herzog,"In a slightly padded but well-acted and relevant drama, an Australian mining company and a group of aboriginals go to court to settle a dispute over sacred land that the company wants to mine. When the Ayers Mining Company sets out to begin construction of its mine with bulldozers and earth-movers, the Aboriginals physically block the work because the site is exactly where the green ants will gather to dream (a 40,000-year-old legend) and it cannot be disturbed. The company tries the usual means of getting their way -- through bribes and arguments -- but nothing budges the men who came to defend the land. Once in court, it is quickly apparent that tribal laws and customs and beliefs are very different than Western laws -- and how the issue will be resolved is sticky indeed. ~ Eleanor Mannikka, Rovi",6.3/10,5.0,4.0,1.0,,,,,3.5/5,531,Where the Green Ants Dream,1985
tt1156143,6.3,3427,movie,Wild Grass,Les herbes folles,0,2009,\N,104,"Drama,Romance",nm0720297,"nm2039950,nm0720297,nm0004124",2010,2008,770816905,Wild Grass (Les Herbes Folles),Alain Resnais,"Art House & International, Comedy, Drama, Special Interest","Jun 25, 2010","Oct 26, 2010","$403,649","PG (for some thematic material, language and brief smoking)",104.0,Sony Classic Pictures,"Alex Réval, Laurent Herbiet","A wallet lost and found opens the door -- slightly -- to Georges and Marguerite's romantic adventure. After examining the ID of its owner, it is not a simple matter for Georges to turn in to the police the red wallet he has found. Nor can Marguerite retrieve her wallet without being piqued with curiosity about the person who found it. As George and Marguerite navigate the social protocols of giving and acknowledging thanks, turbulence enters their everyday lives.",6.2/10,87.0,58.0,29.0,6.1/10,28.0,19.0,9.0,2.8/5,"1,464",Wild Grass,2010
tt2752200,6.8,28365,movie,Young & Beautiful,Jeune & jolie,0,2013,\N,95,"Drama,Romance",nm0654830,nm0654830,2014,2012,771355269,Young & Beautiful (Jeune Et Jolie),François Ozon,Drama,"Apr 25, 2014","Aug 26, 2014","$22,408",NR,95.0,IFC Films,François Ozon,"Acclaimed director François Ozon (Swimming Pool, 8 Women) helms this erotic tale of sexual awakening. After losing her virginity, 17-year-old budding beauty Isabelle (Marine Vacth) takes up a secret life as a call girl, meeting her older gentlemen clients for sleazy hotel room trysts. Throughout, she remains curiously aloof, showing little interest in the encounters themselves or the money she makes, while Ozon slyly refrains from offering easy answers. As the enigmatic Isabelle, Marine Vacth is magnetic, delivering a star-making breakout performance in this sleek and sexy coming-of-age drama. -- (C) IFC Films",6.7/10,82.0,60.0,22.0,6.6/10,31.0,24.0,7.0,3.4/5,"3,492",Young & Beautiful,2014
tt5311514,8.4,124205,movie,Your Name.,Kimi no na wa.,0,2016,\N,106,"Animation,Drama,Fantasy",nm1396121,"nm1396121,nm1038805",2017,2015,771447994,Your Name. (Kimi No Na Wa.),Makoto Shinkai,"Animation, Drama, Romance","Apr 7, 2017","Nov 7, 2017","$4,676,810","PG (for thematic elements, suggestive content, brief language, and smoking)",106.0,FUNimation Films,Makoto Shinkai,"From director Makoto Shinkai, the innovative mind behind Voices of a Distant Star and 5 Centimeters Per Second, comes a beautiful masterpiece about time, the thread of fate, and the hearts of two young souls. The day the stars fell, two lives changed forever. High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki's body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other. Yet, somehow, it works. They build a connection and communicate by leaving notes, messages, and more importantly, an imprint. When a dazzling comet lights up the night's sky, something shifts, and they seek each other out wanting something more-a chance to finally meet. But try as they might, something more daunting than distance prevents them. Is the string of fate between Mitsuha and Taki strong enough to bring them together, or will forces outside their control leave them forever separated?",8.2/10,111.0,108.0,3.0,6.9/10,21.0,20.0,1.0,4.6/5,"11,360",Your Name.,2017
